21.313	0.906796
21.328	0.912474
21.344	0.918253
21.359	0.923418
21.391	0.933643
21.406	0.938079
21.422	0.942568
21.438	0.946816
21.469	0.954388
21.484	0.957753
21.5	0.961138
21.516	0.96432
21.547	0.969932
21.563	0.972559
21.594	0.977161
21.609	0.979169
21.625	0.981164
21.641	0.983013
21.672	0.986207
21.688	0.987669
21.703	0.988931
21.734	0.991232
21.75	0.992268
21.766	0.993211
21.781	0.994014
21.813	0.995487
21.828	0.996075
21.844	0.996637
21.875	0.997552
21.891	0.997943
21.906	0.998266
21.922	0.998566
21.953	0.999035
21.969	0.999226
21.984	0.999377
22	0.999513
22.031	0.999711
22.047	0.999785
22.063	0.999843
22.094	0.99992
22.109	0.999944
22.125	0.999963
22.141	0.999975
22.172	0.999988
22.188	0.99999
22.203	0.999991
22.234	0.999992
22.25	0.999992
22.266	0.999992
22.281	0.999992
22.313	0.99999
22.328	0.999987
22.359	0.999973
22.375	0.99996
22.391	0.999941
22.406	0.999916
22.438	0.999832
22.453	0.999775
22.469	0.999699
22.5	0.999495
22.516	0.999356
22.531	0.9992
22.563	0.998776
22.578	0.998526
22.594	0.99822
22.609	0.997891
22.641	0.99704
22.656	0.996562
22.672	0.995991
22.703	0.994685
22.719	0.993898
22.734	0.993084
22.75	0.992129
22.781	0.990002
22.797	0.988749
22.813	0.987383
22.844	0.984388
22.859	0.982763
22.875	0.980894
22.891	0.978878
22.922	0.974529
22.938	0.972042
22.953	0.96955
22.984	0.963887
23	0.960678
23.016	0.957264
23.031	0.95387
23.063	0.945977
23.078	0.941956
23.094	0.937432
23.125	0.927946
23.141	0.922664
23.156	0.917463
23.172	0.911645
23.203	0.899546
23.219	0.892861
23.234	0.886314
23.25	0.879025
23.281	0.863981
23.297	0.855728
23.313	0.847136
23.344	0.829499
23.359	0.820488
23.375	0.810527
23.391	0.800202
23.422	0.779145
23.438	0.767727
23.453	0.75668
23.484	0.732789
23.5	0.719897
23.516	0.706621
23.531	0.693826
23.563	0.665403
23.578	0.651555
23.594	0.636415
23.609	0.621879
23.641	0.589774
23.656	0.574219
23.672	0.557278
23.703	0.523448
23.719	0.505481
23.734	0.488333
23.75	0.469725
23.781	0.432774
23.797	0.413258
23.813	0.393453
23.844	0.354301
23.859	0.335008
23.875	0.314194
23.891	0.293151
23.922	0.251781
23.938	0.230147
23.953	0.209709
23.984	0.167046
24	0.144833
24.016	0.122511
24.031	0.101498
24.063	0.0564606
24.078	0.0352815
24.094	0.0126645
24.125	-0.0311681
24.141	-0.0537642
24.156	-0.074911
24.172	-0.0974116
24.203	-0.14078
24.219	-0.163014
24.234	-0.183746
24.266	-0.227552
24.281	-0.247859
24.297	-0.269341
24.328	-0.310382
24.344	-0.331239
24.359	-0.350574
24.391	-0.391069
24.406	-0.409676
24.422	-0.429246
24.438	-0.448517
24.469	-0.484972
24.484	-0.502176
24.5	-0.520204
24.516	-0.537891
24.547	-0.571163
24.563	-0.58781
24.578	-0.603084
24.609	-0.633619
24.625	-0.648828
24.641	-0.663657
24.656	-0.677214
24.688	-0.705009
24.703	-0.71751
24.719	-0.730472
24.734	-0.742276
24.766	-0.766338
24.781	-0.777095
24.797	-0.788206
24.828	-0.808675
24.844	-0.818702
24.859	-0.827774
24.891	-0.846086
24.906	-0.85419
24.922	-0.862504
24.938	-0.870482
24.969	-0.885011
24.984	-0.891611
25	-0.898351
25.031	-0.910554
25.047	-0.916425
25.063	-0.922013
25.078	-0.927004
25.109	-0.936581
25.125	-0.94115
25.141	-0.945475
25.156	-0.949314
25.188	-0.956841
25.203	-0.960071
25.219	-0.963316
25.25	-0.969047
25.266	-0.971731
25.281	-0.974088
25.313	-0.978625
25.328	-0.980536
25.344	-0.982431
25.359	-0.98408
25.391	-0.987209
25.406	-0.988507
25.422	-0.98978
25.438	-0.990944
25.469	-0.992915
25.484	-0.993744
25.5	-0.994546
25.516	-0.995268
25.547	-0.99646
25.563	-0.996979
25.578	-0.997412
